ars_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_free_parking,d_cloth_storage,d_sound_system,d_children,d_barbecue,d_cooking,d_amendities,d_ac,d_baby_utilities,d_bath,d_location,d_bike,d_security,d_mandatory_cleaning,d_coffee_maker,d_fridge,d_office,d_laundry,d_wifi,d_eletric_car_charger,d_videogame,d_garden_balcony_backyard,d_luggage_storage,d_paid_parking,d_pets,d_swimming_pool,d_self_checkin,d_sauna,d_smoking,d_instant_bookable,f_neighbourhood_cleansed,f_property_type,price,id,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,ln_n_minimum_nights,f_minimum_nights,ln_n_reviews_per_month
2749,NA,2,1,NA,0,NA,7,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Coghlan,Entire apartment,"$2,749.00",31172884,7.918992488165245,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.9459101490553132,3,NA
1666,NA,2,1,100,2,0.14,3,1,437,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Villa Crespo,Entire apartment,"$1,666.00",31174954,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.07993319509559,36.96558765682527,224.74830347094775,190969,83453453,4.605170185988092,1.0986122886681098,3,-1.9661128563728327
1999,NA,3,1,87,6,0.27,3,2,667,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,San Nicolas,Entire apartment,"$1,999.00",31177341,7.6004023345004,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.9459101490553132,1,6.502790045915623,42.286278381259315,274.9787901364701,444889,296740963,4.465908118654584,1.0986122886681098,3,-1.3093333199837622
4165,NA,5,1,100,1,0.06,7,4,522,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Caballito,Entire apartment,"$4,165.00",31182638,8.334471554600944,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,1,0.6931471805599453,1,6.257667587882639,39.15840364043693,245.0402732539877,272484,142236648,4.605170185988092,1.9459101490553132,3,-2.8134107167600364
2582,100,2,1.5,99,17,0.73,4,1,698,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$2,582.00",31184667,7.856319571406588,4,0.6931471805599453,0.4804530139182014,0,1,2.8903717578961645,1,6.548219102762372,42.87917341778205,280.78222248498093,487204,340068392,4.59511985013459,1.3862943611198906,3,-0.31471074483970024
3332,NA,3,1,NA,0,NA,2,2,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Balvanera,Entire apartment,"$3,332.00",31187354,8.111328003286733,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,0.6931471805599453,2,NA
2999,NA,3,2,100,13,0.54,1,2,719,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Balvanera,Entire apartment,"$2,999.00",31200403,8.00603417874901,9,1.0986122886681098,1.206948960812582,0.6931471805599453,2,2.6390573296152584,1,6.577861357721047,43.26826004139978,284.6126157421493,516961,371694959,4.605170185988092,0,1,-0.616186139423817
1249,89,2,1,97,56,2.42,3,1,694,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Recoleta,Entire apartment,"$1,249.00",31201726,7.130098510125578,4,0.6931471805599453,0.4804530139182014,0,1,4.04305126783455,2,6.542471960506805,42.80393935401775,280.0435730228949,481636,334255384,4.574710978503383,1.0986122886681098,3,0.883767540168595
4581,NA,4,1,NA,0,NA,2,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Recoleta,Entire apartment,"$4,581.00",31207132,8.429672593886743,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,0.6931471805599453,2,NA
1666,100,3,1,93,22,0.93,1,2,711,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Almagro,Entire apartment,"$1,666.00",31208475,7.418180822726788,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.1354942159291497,1,6.566672429803241,43.121186800337995,283.16270850217495,505521,359425431,4.532599493153256,0,1,-0.07257069283483537
1950,NA,2,1,100,7,0.29,2,1,712,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Almagro,Entire apartment,"$1,950.00",31208633,7.575584651557793,4,0.6931471805599453,0.4804530139182014,0,1,2.0794415416798357,1,6.568077911411976,43.1396474503779,283.3445655249271,506944,360944128,4.605170185988092,0.6931471805599453,2,-1.2378743560016174
2416,100,2,1.5,98,8,0.46,1,2,523,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Almagro,Entire apartment,"$2,416.00",31209957,7.789868559054706,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.1972245773362196,1,6.259581464064923,39.18236010526517,245.26517503323478,273529,143055667,4.584967478670572,0,1,-0.7765287894989963
1249,100,2,1,91,22,0.95,2,1,691,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,San Nicolas,Entire apartment,"$1,249.00",31210797,7.130098510125578,4,0.6931471805599453,0.4804530139182014,0,1,3.1354942159291497,1,6.53813982376767,42.747272355136744,279.48764374256234,477481,329939371,4.51085950651685,0.6931471805599453,2,-0.05129329438755058
5786,100,3,1,99,40,1.74,2,1,690,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$5,786.00",31212759,8.66319648553608,9,1.0986122886681098,1.206948960812582,0,1,3.713572066704308,1,6.536691597591305,42.72833704202076,279.3019617216264,476100,328509000,4.59511985013459,0.6931471805599453,2,0.5538851132264376
2915,100,5,1,91,27,1.19,3,3,681,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,Belgrano,Entire apartment,"$2,915.00",31221931,7.977625098784593,25,1.6094379124341003,2.5902903939802346,1.0986122886681098,1,3.332204510175204,1,6.523562306149512,42.55686516221474,277.62236144011143,463761,315821241,4.51085950651685,1.0986122886681098,3,0.17395330712343798
3748,NA,3,1,NA,0,NA,3,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Villa Crespo,Entire apartment,"$3,748.00",31222585,8.228977643358313,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
2047,100,2,1.5,100,4,0.38,1,1,313,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,047.00",31223507,7.624130585661289,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,5.746203190540153,33.018851106973834,189.7330275788633,97969,30664297,4.605170185988092,0,1,-0.9675840262617056
1916,100,3,1,98,32,1.37,1,2,702,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,San Cristobal,Entire apartment,"$1,916.00",31231318,7.557994958530806,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.4965075614664802,1,6.553933404025811,42.954043064405354,281.51793767776945,492804,345948408,4.584967478670572,0,1,0.3148107398400336
3500,NA,3,1,100,4,0.19,2,2,621,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,Villa Crespo,Entire apartment,"$3,500.00",31233185,8.160518247477505,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.6094379124341003,1,6.431331081933479,41.36201948544365,266.01284152827196,385641,239483061,4.605170185988092,0.6931471805599453,2,-1.6607312068216509
2058,0,3,1,94,50,2.12,1,2,708,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Palermo,Entire apartment,"$2,058.00",31235269,7.629489916393995,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.9318256327243257,1,6.56244409369372,43.06567248285558,282.6160680260638,501264,354894912,4.543294782270004,0,1,0.7514160886839212
1300,0,6,2,98,9,0.38,1,3,706,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Nuñez,Entire apartment,"$1,300.00",31238058,7.170119543449628,36,1.791759469228055,3.210401995568401,1.0986122886681098,2,2.302585092994046,1,6.559615237493242,43.02855206395352,282.2507457659808,498436,351895816,4.584967478670572,0,1,-0.9675840262617056
2467,NA,2,1,96,5,0.28,7,1,534,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,467.00",31249752,7.810758116529357,4,0.6931471805599453,0.4804530139182014,0,1,1.791759469228055,1,6.280395838960195,39.44337189402853,247.7199887178163,285156,152273304,4.564348191467836,1.9459101490553132,3,-1.2729656758128873
3332,NA,4,1,96,33,1.4,2,3,704,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",31256174,8.111328003286733,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,3.5263605246161616,1,6.556778356158042,42.991342411782554,281.88470342775514,495616,348913664,4.564348191467836,0.6931471805599453,2,0.3364722366212129
1999,80,5,2,100,5,0.28,15,3,544,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$1,999.00",31256742,7.6004023345004,25,1.6094379124341003,2.5902903939802346,1.0986122886681098,2,1.791759469228055,1,6.298949246855942,39.67676161446704,249.92190768912994,295936,160989184,4.605170185988092,2.70805020110221,3,-1.2729656758128873
2500,NA,3,1,87,6,0.25,1,2,718,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,500.00",31256993,7.824046010856292,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.9459101490553132,1,6.576469569048224,43.24995199261733,284.4319931422445,515524,370146232,4.465908118654584,0,1,-1.3862943611198906
2082,NA,3,1,97,25,1.09,4,2,685,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$2,082.00",31257726,7.641084249174914,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.258096538021482,1,6.529418838262226,42.63331036545363,278.37073983767317,469225,321419125,4.574710978503383,1.3862943611198906,3,0.08617769624105241
2000,NA,2,1,100,1,0.07,4,1,431,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,000.00",31259631,7.600902459542082,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.066108090103747,36.79766736082213,223.21862767442977,185761,80062991,4.605170185988092,1.3862943611198906,3,-2.659260036932778
1999,100,2,1,100,1,0.06,3,2,517,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$1,999.00",31260416,7.6004023345004,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0.6931471805599453,1,6.248042874508429,39.03803976169555,243.91134616783864,267289,138188413,4.605170185988092,1.0986122886681098,3,-2.8134107167600364
1666,NA,2,1,89,7,0.31,2,1,676,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,San Cristobal,Entire apartment,"$1,666.00",31265437,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,2.0794415416798357,1,6.516193076042964,42.46077220427027,276.68258984090346,456976,308915776,4.48863636973214,0.6931471805599453,2,-1.171182981502945
1916,NA,2,1,95,5,0.21,1,1,720,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,916.00",31284786,7.557994958530806,4,0.6931471805599453,0.4804530139182014,0,1,1.791759469228055,1,6.579251212010101,43.286546510736386,284.79306359449396,518400,373248000,4.553876891600541,0,1,-1.5606477482646683
2446,NA,2,1,97,13,0.64,2,1,612,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$2,446.00",31285666,7.802209316247118,4,0.6931471805599453,0.4804530139182014,0,1,2.6390573296152584,1,6.416732282512326,41.174453185435844,264.2054429697787,374544,229220928,4.574710978503383,0.6931471805599453,2,-0.4462871026284195
5414,NA,5,1,100,8,0.54,2,4,445,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$5,414.00",31285775,8.596743470174246,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,1,2.1972245773362196,1,6.09807428216624,37.1865099508173,226.76609997459798,198025,88121125,4.605170185988092,0.6931471805599453,2,-0.616186139423817
1833,NA,2,1,96,17,0.72,5,2,705,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Palermo,Entire apartment,"$1,833.00",31286811,7.513709247839705,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.8903717578961645,1,6.558197802812269,43.00995842081167,282.06781481441413,497025,350402625,4.564348191467836,1.6094379124341003,3,-0.3285040669720361
3332,NA,3,1.5,100,14,0.65,2,2,649,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$3,332.00",31289472,8.111328003286733,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,2.70805020110221,1,6.47543271670409,41.93122886856172,271.5228512670916,421201,273359449,4.605170185988092,0.6931471805599453,2,-0.4307829160924542
1416,NA,3,1,93,20,1.41,2,2,424,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,416.00",31289481,7.255591274253665,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.044522437723423,1,6.049733455231958,36.599274879352805,221.41585767485122,179776,76225024,4.532599493153256,0.6931471805599453,2,0.34358970439007686
2416,NA,2,1,NA,0,NA,10,1,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Colegiales,Entire apartment,"$2,416.00",31302854,7.789868559054706,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2.302585092994046,3,NA
1400,NA,2,1,100,4,0.17,3,1,712,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,400.00",31306489,7.24422751560335,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,6.568077911411976,43.1396474503779,283.3445655249271,506944,360944128,4.605170185988092,1.0986122886681098,3,-1.7719568419318752
2249,NA,2,1,80,1,0.1,1,1,292,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,San Cristobal,Entire apartment,"$2,249.00",31306899,7.718240951959316,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.676753802268282,32.225533731567396,182.93642114079998,85264,24897088,4.382026634673881,0,1,-2.3025850929940455
1583,100,2,1,98,28,1.33,3,2,632,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Balvanera,Entire apartment,"$1,583.00",31308068,7.367077059881012,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,3.367295829986474,1,6.448889394146858,41.588174417939825,268.19753692578183,399424,252435968,4.584967478670572,1.0986122886681098,3,0.28517894223366247
3553,NA,2,1,NA,0,NA,1,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Recoleta,Entire apartment,"$3,553.00",31312275,8.175547596021026,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
1688,NA,2,1,99,33,1.43,2,1,691,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Retiro,Entire apartment,"$1,688.00",31312737,7.431299675155903,4,0.6931471805599453,0.4804530139182014,0,1,3.5263605246161616,1,6.53813982376767,42.747272355136744,279.48764374256234,477481,329939371,4.59511985013459,0.6931471805599453,2,0.3576744442718159
2915,100,4,1,96,9,0.51,7,3,528,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,915.00",31324789,7.977625098784593,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,2.302585092994046,1,6.269096283706261,39.30156821437966,246.38531523659563,278784,147197952,4.564348191467836,1.9459101490553132,3,-0.6733445532637656
2499,NA,3,1,92,19,0.81,4,1,706,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Telmo,Entire apartment,"$2,499.00",31326676,7.823645930834952,9,1.0986122886681098,1.206948960812582,0,1,2.995732273553991,1,6.559615237493242,43.02855206395352,282.2507457659808,498436,351895816,4.5217885770490405,1.3862943611198906,3,-0.21072103131565253
3748,100,3,1,100,1,0.04,2,2,687,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Retiro,Entire apartment,"$3,748.00",31326780,8.228977643358313,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0.6931471805599453,1,6.532334292222349,42.67139130534406,278.7437927207376,471969,324242703,4.605170185988092,0.6931471805599453,2,-3.2188758248682006
3332,0,3,1,100,1,0.04,3,2,695,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$3,332.00",31326984,8.111328003286733,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0.6931471805599453,1,6.543911845564792,42.8227822425232,280.2285119768892,483025,335702375,4.605170185988092,1.0986122886681098,3,-3.2188758248682006
2900,100,4,1,NA,0,NA,7,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,900.00",31331052,7.9724660159745655,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.9459101490553132,3,NA
4665,100,6,2.5,94,53,2.27,4,6,698,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$4,665.00",31335655,8.447843113281444,36,1.791759469228055,3.210401995568401,1.791759469228055,2,3.9889840465642745,2,6.548219102762372,42.87917341778205,280.78222248498093,487204,340068392,4.543294782270004,1.3862943611198906,3,0.8197798314933114
2499,0,3,1,NA,0,NA,3,3,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",31336983,7.823645930834952,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
1600,NA,3,1,NA,0,NA,2,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$1,600.00",31338567,7.3777589082278725,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,0.6931471805599453,2,NA
830,100,2,1,95,30,1.66,2,2,542,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,Belgrano,Entire apartment,$830.00,31348109,6.721425700790643,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,3.4339872044851463,1,6.295266001439646,39.63037402888192,249.48374624835705,293764,159220088,4.553876891600541,0.6931471805599453,2,0.5068176023684519
1797,97,4,2,100,29,1.23,3,2,709,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,Palermo,Entire apartment,"$1,797.00",31349704,7.493873886783559,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2,3.4011973816621555,1,6.5638555265321274,43.08419937318635,282.79846016190123,502681,356400829,4.605170185988092,1.0986122886681098,3,0.20701416938432612
4165,100,2,1,99,45,1.9,4,1,711,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,Palermo,Entire apartment,"$4,165.00",31351138,8.334471554600944,4,0.6931471805599453,0.4804530139182014,0,1,3.828641396489095,1,6.566672429803241,43.121186800337995,283.16270850217495,505521,359425431,4.59511985013459,1.3862943611198906,3,0.6418538861723947
2915,90,3,1,96,29,1.22,3,1,711,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Recoleta,Entire apartment,"$2,915.00",31353114,7.977625098784593,9,1.0986122886681098,1.206948960812582,0,1,3.4011973816621555,1,6.566672429803241,43.121186800337995,283.16270850217495,505521,359425431,4.564348191467836,1.0986122886681098,3,0.19885085874516517
5831,100,4,2,100,3,0.24,6,4,371,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,Belgrano,Entire apartment,"$5,831.00",31355298,8.670943791222156,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2,1.3862943611198906,1,5.916202062607435,35.00144684560047,207.075632022186,137641,51064811,4.605170185988092,1.791759469228055,3,-1.4271163556401458
2499,40,3,1,95,44,1.86,2,3,707,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Saavedra,Entire apartment,"$2,499.00",31356210,7.823645930834952,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,3.8066624897703196,1,6.561030665896573,43.04712339883523,282.4334966983919,499849,353393243,4.553876891600541,0.6931471805599453,2,0.62057648772511
2249,100,4,1,100,20,0.89,1,4,676,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Almagro,Entire apartment,"$2,249.00",31356473,7.718240951959316,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,3.044522437723423,1,6.516193076042964,42.46077220427027,276.68258984090346,456976,308915776,4.605170185988092,0,1,-0.11653381625595151
2499,100,3,1,98,30,1.33,5,2,677,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$2,499.00",31357067,7.823645930834952,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.4339872044851463,1,6.517671272912275,42.480038821745914,276.87092870069154,458329,310288733,4.584967478670572,1.6094379124341003,3,0.28517894223366247
2249,NA,2,1,60,2,0.09,2,2,669,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Monserrat,Entire apartment,"$2,249.00",31357535,7.718240951959316,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.0986122886681098,1,6.505784060128229,42.32522623701854,275.3587821941163,447561,299418309,4.0943445622221,0.6931471805599453,2,-2.4079456086518722
2391,NA,3,2,NA,0,NA,4,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Flores,Entire apartment,"$2,391.00",31370371,7.779466967458324,9,1.0986122886681098,1.206948960812582,0.6931471805599453,2,0,0,NA,NA,NA,NA,NA,NA,1.3862943611198906,3,NA
2842,100,5,2,100,1,0.05,4,3,581,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Boca,Entire apartment,"$2,842.00",31373498,7.952263308657046,25,1.6094379124341003,2.5902903939802346,1.0986122886681098,2,0.6931471805599453,1,6.364750756851911,40.51005219684697,257.8363853799922,337561,196122941,4.605170185988092,1.3862943611198906,3,-2.995732273553991
1666,93,2,1,NA,0,NA,10,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$1,666.00",31377250,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2.302585092994046,3,NA
4900,NA,3,1,100,1,0.05,5,1,610,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$4,900.00",31378318,8.496990484098719,9,1.0986122886681098,1.206948960812582,0,1,0.6931471805599453,1,6.413458957167357,41.132455795270204,263.8013170504661,372100,226981000,4.605170185988092,1.6094379124341003,3,-2.995732273553991
1475,90,2,1,86,36,1.52,3,1,710,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$1,475.00",31381540,7.29641326877392,4,0.6931471805599453,0.4804530139182014,0,1,3.6109179126442243,1,6.565264970035361,43.10270412677342,282.9806735173041,504100,357911000,4.454347296253507,1.0986122886681098,3,0.41871033485818504
1221,NA,2,1,93,4,0.23,3,1,520,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,San Nicolas,Entire apartment,"$1,221.00",31382392,7.107425474110705,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,6.253828811575473,39.11037480449149,244.58958878384436,270400,140608000,4.532599493153256,1.0986122886681098,3,-1.4696759700589417
4165,100,4,1,89,17,0.77,2,3,659,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$4,165.00",31382471,8.334471554600944,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,2.8903717578961645,1,6.490723534502507,42.12949200134472,273.4508852297633,434281,286191179,4.48863636973214,0.6931471805599453,2,-0.2613647641344075
